event_hour,site_id,site_name,event_count,alert_count,avg_temperature_c,avg_battery_pct
2026-05-04 18:00:00,S004,Facility 4,7,0,20.0,43.18333333333334
2026-05-04 18:00:00,S005,Facility 5,7,0,20.271428571428572,55.75714285714286
2026-05-04 18:00:00,S006,Facility 6,8,1,18.375,26.61428571428571
2026-05-04 18:00:00,S007,Facility 7,3,1,25.400000000000002,46.633333333333326
2026-05-04 18:00:00,S008,Facility 8,6,0,19.46666666666667,39.61666666666667
2026-05-04 18:00:00,S009,Facility 9,11,0,21.572727272727274,55.71111111111111
2026-05-04 18:00:00,S010,Facility 10,4,1,23.475,78.725
2026-05-04 18:00:00,S011,Facility 11,4,1,24.1,61.199999999999996
2026-05-04 18:00:00,S012,Facility 12,4,0,19.7,46.224999999999994
2026-05-04 18:00:00,S013,Facility 13,5,0,24.5,59.5
2026-05-04 18:00:00,S014,Facility 14,8,0,17.5625,50.975
2026-05-04 19:00:00,S001,Facility 1,8,1,18.5,51.916666666666664
2026-05-04 19:00:00,S002,Facility 2,9,0,20.799999999999997,54.528571428571425
2026-05-04 19:00:00,S003,Facility 3,6,0,18.8,57.8
2026-05-04 19:00:00,S004,Facility 4,7,2,17.914285714285715,40.6
2026-05-04 19:00:00,S005,Facility 5,4,1,22.775,52.1
2026-05-04 19:00:00,S006,Facility 6,3,0,22.566666666666666,54.0
2026-05-04 19:00:00,S007,Facility 7,6,0,20.083333333333332,44.54
2026-05-04 19:00:00,S008,Facility 8,4,1,21.05,63.400000000000006
2026-05-04 19:00:00,S009,Facility 9,5,1,22.44,36.175000000000004
2026-05-04 19:00:00,S010,Facility 10,4,1,19.75,51.3
2026-05-04 19:00:00,S011,Facility 11,9,3,20.62222222222222,61.975
2026-05-04 19:00:00,S012,Facility 12,8,2,21.5375,47.042857142857144
2026-05-04 19:00:00,S013,Facility 13,10,2,22.759999999999998,38.9
2026-05-04 19:00:00,S014,Facility 14,4,0,18.475,26.175
2026-05-04 20:00:00,S001,Facility 1,9,2,20.455555555555556,68.24444444444445
2026-05-04 20:00:00,S002,Facility 2,8,1,19.712500000000002,36.762499999999996
2026-05-04 20:00:00,S003,Facility 3,6,1,19.45,72.9
2026-05-04 20:00:00,S004,Facility 4,3,1,17.833333333333332,45.73333333333333
2026-05-04 20:00:00,S005,Facility 5,5,0,23.36,58.23333333333334
2026-05-04 20:00:00,S006,Facility 6,3,1,24.0,74.85
2026-05-04 20:00:00,S007,Facility 7,7,2,24.885714285714283,41.18333333333334
2026-05-04 20:00:00,S008,Facility 8,2,0,25.6,52.65
2026-05-04 20:00:00,S009,Facility 9,5,1,18.98,47.3
2026-05-04 20:00:00,S010,Facility 10,6,0,20.316666666666666,54.339999999999996
2026-05-04 20:00:00,S011,Facility 11,7,2,19.32857142857143,46.839999999999996
2026-05-04 20:00:00,S012,Facility 12,10,1,21.27,48.269999999999996
2026-05-04 20:00:00,S013,Facility 13,7,1,18.557142857142857,62.95714285714286
2026-05-04 20:00:00,S014,Facility 14,2,0,18.4,40.150000000000006
2026-05-04 21:00:00,S001,Facility 1,13,0,22.45384615384615,45.916666666666664
2026-05-04 21:00:00,S002,Facility 2,2,0,21.65,38.2
2026-05-04 21:00:00,S003,Facility 3,15,2,19.486666666666668,36.93333333333333
2026-05-04 21:00:00,S004,Facility 4,6,2,18.283333333333335,33.61666666666667
2026-05-04 21:00:00,S005,Facility 5,3,0,22.96666666666667,32.3
2026-05-04 21:00:00,S006,Facility 6,3,0,18.233333333333334,38.85
2026-05-04 21:00:00,S007,Facility 7,5,1,25.580000000000002,58.919999999999995
2026-05-04 21:00:00,S008,Facility 8,4,0,19.675,42.266666666666666
2026-05-04 21:00:00,S009,Facility 9,10,1,21.06,46.04
2026-05-04 21:00:00,S010,Facility 10,7,1,19.414285714285715,36.15714285714286
2026-05-04 21:00:00,S011,Facility 11,8,0,22.1625,60.32857142857143
2026-05-04 21:00:00,S012,Facility 12,4,0,23.95,62.650000000000006
2026-05-04 21:00:00,S013,Facility 13,6,0,19.7,57.06666666666667
2026-05-04 21:00:00,S014,Facility 14,3,0,20.966666666666665,21.549999999999997
2026-05-04 22:00:00,S001,Facility 1,12,1,18.708333333333332,55.51818181818182
2026-05-04 22:00:00,S002,Facility 2,2,0,18.8,45.1
2026-05-04 22:00:00,S003,Facility 3,10,0,22.130000000000003,36.324999999999996
2026-05-04 22:00:00,S004,Facility 4,2,0,22.15,52.3
2026-05-04 22:00:00,S005,Facility 5,2,1,23.75,99.8
2026-05-04 22:00:00,S006,Facility 6,2,0,21.8,91.4
2026-05-04 22:00:00,S007,Facility 7,4,1,26.65,48.9
2026-05-04 22:00:00,S008,Facility 8,8,0,19.6,55.3875
2026-05-04 22:00:00,S009,Facility 9,8,0,20.5875,57.6125
2026-05-04 22:00:00,S010,Facility 10,7,0,21.75714285714286,63.57142857142857
2026-05-04 22:00:00,S011,Facility 11,5,0,22.42,63.02
2026-05-04 22:00:00,S012,Facility 12,6,2,20.433333333333334,70.18333333333334
2026-05-04 22:00:00,S013,Facility 13,9,4,22.066666666666666,44.612500000000004
2026-05-04 22:00:00,S014,Facility 14,9,2,24.022222222222222,43.775
2026-05-04 23:00:00,S001,Facility 1,9,0,17.966666666666665,38.333333333333336
2026-05-04 23:00:00,S002,Facility 2,4,1,21.05,80.13333333333334
2026-05-04 23:00:00,S003,Facility 3,14,1,21.67142857142857,47.81818181818182
2026-05-04 23:00:00,S004,Facility 4,9,0,16.744444444444444,43.7
2026-05-04 23:00:00,S005,Facility 5,1,0,13.2,95.8
2026-05-04 23:00:00,S006,Facility 6,4,0,20.35,37.975
2026-05-04 23:00:00,S007,Facility 7,8,1,19.5625,44.142857142857146
2026-05-04 23:00:00,S008,Facility 8,5,0,21.6,58.7
2026-05-04 23:00:00,S009,Facility 9,7,1,22.042857142857144,52.271428571428565
2026-05-04 23:00:00,S010,Facility 10,5,0,20.94,48.32
2026-05-04 23:00:00,S011,Facility 11,10,1,21.91,42.47777777777778
2026-05-04 23:00:00,S012,Facility 12,4,0,22.85,55.050000000000004
2026-05-04 23:00:00,S013,Facility 13,8,1,20.175,48.4375
2026-05-04 23:00:00,S014,Facility 14,8,2,23.825,60.7375
2026-05-05 00:00:00,S001,Facility 1,12,3,20.966666666666665,41.554545454545455
2026-05-05 00:00:00,S002,Facility 2,4,0,18.45,53.3
2026-05-05 00:00:00,S003,Facility 3,13,1,20.946153846153848,48.40833333333333
2026-05-05 00:00:00,S004,Facility 4,6,0,24.166666666666668,41.46666666666667
2026-05-05 00:00:00,S005,Facility 5,2,0,22.85,44.65
2026-05-05 00:00:00,S006,Facility 6,7,0,21.97142857142857,39.128571428571426
2026-05-05 00:00:00,S007,Facility 7,4,1,24.075,83.23333333333333
2026-05-05 00:00:00,S008,Facility 8,9,1,22.966666666666665,49.875
2026-05-05 00:00:00,S009,Facility 9,6,0,18.599999999999998,59.75
2026-05-05 00:00:00,S010,Facility 10,9,2,21.72222222222222,44.32222222222222
2026-05-05 00:00:00,S011,Facility 11,8,0,20.975,44.775
2026-05-05 00:00:00,S012,Facility 12,5,1,21.919999999999998,39.54
2026-05-05 00:00:00,S013,Facility 13,8,0,20.3625,64.94285714285715
2026-05-05 00:00:00,S014,Facility 14,3,0,22.133333333333336,61.199999999999996
2026-05-05 01:00:00,S001,Facility 1,6,0,24.45,31.740000000000002
2026-05-05 01:00:00,S002,Facility 2,6,0,19.599999999999998,60.06666666666666
2026-05-05 01:00:00,S003,Facility 3,8,1,22.1625,47.6375
2026-05-05 01:00:00,S004,Facility 4,9,0,22.066666666666666,46.1375
2026-05-05 01:00:00,S005,Facility 5,3,1,20.433333333333334,13.5
2026-05-05 01:00:00,S006,Facility 6,2,0,20.6,96.65
2026-05-05 01:00:00,S007,Facility 7,4,0,25.475,52.975
2026-05-05 01:00:00,S008,Facility 8,2,0,24.5,61.95
2026-05-05 01:00:00,S009,Facility 9,12,1,20.433333333333334,40.5
2026-05-05 01:00:00,S010,Facility 10,11,0,21.66363636363636,40.14
2026-05-05 01:00:00,S011,Facility 11,10,2,21.05,38.68888888888889
2026-05-05 01:00:00,S012,Facility 12,4,0,18.225,30.25
2026-05-05 01:00:00,S013,Facility 13,6,0,20.599999999999998,38.96
2026-05-05 01:00:00,S014,Facility 14,7,0,20.37142857142857,41.57142857142857
2026-05-05 02:00:00,S001,Facility 1,10,1,19.86,39.08888888888889
2026-05-05 02:00:00,S002,Facility 2,1,0,22.7,47.0
2026-05-05 02:00:00,S003,Facility 3,10,1,23.080000000000002,53.8125
2026-05-05 02:00:00,S004,Facility 4,6,2,18.833333333333332,46.949999999999996
2026-05-05 02:00:00,S005,Facility 5,3,1,22.8,25.566666666666666
2026-05-05 02:00:00,S006,Facility 6,5,1,17.98,69.25999999999999
2026-05-05 02:00:00,S007,Facility 7,5,1,23.580000000000002,45.9
2026-05-05 02:00:00,S008,Facility 8,4,1,23.55,24.375
2026-05-05 02:00:00,S009,Facility 9,10,2,20.919999999999998,37.410000000000004
2026-05-05 02:00:00,S010,Facility 10,9,1,24.555555555555557,54.13333333333333
2026-05-05 02:00:00,S011,Facility 11,8,2,22.175,38.357142857142854
2026-05-05 02:00:00,S012,Facility 12,7,3,19.8,51.6
2026-05-05 02:00:00,S013,Facility 13,8,2,20.5625,38.85
2026-05-05 02:00:00,S014,Facility 14,5,0,20.84,46.44
2026-05-05 03:00:00,S001,Facility 1,11,0,18.436363636363634,47.9875
2026-05-05 03:00:00,S002,Facility 2,9,1,19.744444444444444,54.9
2026-05-05 03:00:00,S003,Facility 3,7,1,18.842857142857145,41.699999999999996
2026-05-05 03:00:00,S004,Facility 4,4,0,17.25,66.10000000000001
2026-05-05 03:00:00,S005,Facility 5,3,0,19.633333333333333,47.4
2026-05-05 03:00:00,S006,Facility 6,3,0,17.566666666666666,55.70000000000001
2026-05-05 03:00:00,S007,Facility 7,9,2,19.966666666666665,69.5125
2026-05-05 03:00:00,S008,Facility 8,2,1,22.25,52.1
2026-05-05 03:00:00,S009,Facility 9,7,0,22.400000000000002,34.1
2026-05-05 03:00:00,S010,Facility 10,7,1,19.842857142857145,52.199999999999996
2026-05-05 03:00:00,S011,Facility 11,8,2,20.2125,39.7625
2026-05-05 03:00:00,S012,Facility 12,7,3,15.928571428571429,49.27142857142858
2026-05-05 03:00:00,S013,Facility 13,7,1,20.385714285714283,55.61666666666667
2026-05-05 03:00:00,S014,Facility 14,3,0,17.73333333333333,49.3
2026-05-05 04:00:00,S001,Facility 1,8,2,20.7,45.0875
2026-05-05 04:00:00,S002,Facility 2,7,3,19.7,56.42857142857143
2026-05-05 04:00:00,S003,Facility 3,8,0,20.375,51.642857142857146
2026-05-05 04:00:00,S004,Facility 4,7,0,20.014285714285712,55.728571428571435
2026-05-05 04:00:00,S005,Facility 5,6,2,24.05,36.21666666666667
2026-05-05 04:00:00,S006,Facility 6,5,1,20.56,56.6
2026-05-05 04:00:00,S007,Facility 7,5,0,23.34,63.98
2026-05-05 04:00:00,S008,Facility 8,8,1,19.675,58.528571428571425
2026-05-05 04:00:00,S009,Facility 9,5,1,24.8,54.3
2026-05-05 04:00:00,S010,Facility 10,3,0,24.433333333333334,73.63333333333334
2026-05-05 04:00:00,S011,Facility 11,6,2,22.883333333333336,34.2
2026-05-05 04:00:00,S012,Facility 12,6,0,18.45,54.79999999999999
2026-05-05 04:00:00,S013,Facility 13,4,1,22.325,50.150000000000006
2026-05-05 04:00:00,S014,Facility 14,9,0,22.833333333333332,53.82222222222222
2026-05-05 05:00:00,S001,Facility 1,8,0,21.150000000000002,45.31428571428571
2026-05-05 05:00:00,S002,Facility 2,6,0,21.349999999999998,52.050000000000004
2026-05-05 05:00:00,S003,Facility 3,7,0,24.542857142857144,47.75
2026-05-05 05:00:00,S004,Facility 4,7,1,19.771428571428572,45.51666666666667
2026-05-05 05:00:00,S005,Facility 5,4,0,25.625,56.025
2026-05-05 05:00:00,S006,Facility 6,4,1,22.775,51.23333333333334
2026-05-05 05:00:00,S007,Facility 7,5,2,23.9,57.275
2026-05-05 05:00:00,S008,Facility 8,7,2,20.357142857142858,54.07142857142857
2026-05-05 05:00:00,S009,Facility 9,5,0,21.16,66.42
2026-05-05 05:00:00,S010,Facility 10,7,2,20.342857142857145,53.25714285714286
2026-05-05 05:00:00,S011,Facility 11,8,2,19.775000000000002,44.9375
2026-05-05 05:00:00,S012,Facility 12,5,1,18.66,47.025000000000006
2026-05-05 05:00:00,S013,Facility 13,7,0,19.585714285714285,45.31428571428571
2026-05-05 05:00:00,S014,Facility 14,5,0,21.2,18.96
2026-05-05 06:00:00,S001,Facility 1,5,1,23.16,50.14
2026-05-05 06:00:00,S002,Facility 2,3,1,21.099999999999998,64.10000000000001
2026-05-05 06:00:00,S003,Facility 3,4,1,21.0,75.85
2026-05-05 06:00:00,S004,Facility 4,10,2,21.119999999999997,59.42
2026-05-05 06:00:00,S005,Facility 5,7,0,18.685714285714287,57.5
2026-05-05 06:00:00,S006,Facility 6,6,2,20.5,57.15
2026-05-05 06:00:00,S007,Facility 7,7,1,18.914285714285715,30.439999999999998
2026-05-05 06:00:00,S008,Facility 8,7,2,21.885714285714283,53.41428571428571
2026-05-05 06:00:00,S009,Facility 9,8,0,19.875,49.6875
2026-05-05 06:00:00,S010,Facility 10,7,0,20.942857142857143,71.10000000000001
2026-05-05 06:00:00,S011,Facility 11,1,0,13.8,69.8
2026-05-05 06:00:00,S012,Facility 12,7,2,21.771428571428572,60.98333333333333
2026-05-05 06:00:00,S013,Facility 13,1,0,20.0,37.5
2026-05-05 06:00:00,S014,Facility 14,7,0,21.157142857142855,52.06666666666667
2026-05-05 07:00:00,S001,Facility 1,8,2,19.3125,54.58571428571429
2026-05-05 07:00:00,S002,Facility 2,7,2,22.414285714285715,44.42
2026-05-05 07:00:00,S003,Facility 3,10,1,21.52,52.56666666666667
2026-05-05 07:00:00,S004,Facility 4,10,1,19.19,50.77777777777778
2026-05-05 07:00:00,S005,Facility 5,3,0,22.166666666666668,58.96666666666667
2026-05-05 07:00:00,S006,Facility 6,1,0,21.3,80.8
2026-05-05 07:00:00,S007,Facility 7,5,0,22.1,29.380000000000003
2026-05-05 07:00:00,S008,Facility 8,7,1,21.7,52.214285714285715
2026-05-05 07:00:00,S009,Facility 9,6,0,23.349999999999998,38.6
2026-05-05 07:00:00,S010,Facility 10,13,3,21.184615384615384,45.666666666666664
2026-05-05 07:00:00,S011,Facility 11,10,0,22.57,54.07000000000001
2026-05-05 07:00:00,S012,Facility 12,8,3,20.6,51.3125
2026-05-05 07:00:00,S013,Facility 13,6,1,20.766666666666666,75.28333333333333
2026-05-05 07:00:00,S014,Facility 14,6,0,18.483333333333334,54.6
2026-05-05 08:00:00,S001,Facility 1,14,2,21.735714285714288,49.8
2026-05-05 08:00:00,S002,Facility 2,4,0,24.475,36.76666666666667
2026-05-05 08:00:00,S003,Facility 3,10,1,18.919999999999998,62.54
2026-05-05 08:00:00,S004,Facility 4,5,3,19.080000000000002,39.375
2026-05-05 08:00:00,S005,Facility 5,2,0,16.45,69.2
2026-05-05 08:00:00,S006,Facility 6,4,0,23.525,57.175000000000004
2026-05-05 08:00:00,S007,Facility 7,3,1,22.233333333333334,28.53333333333333
2026-05-05 08:00:00,S008,Facility 8,4,0,23.825,52.3
2026-05-05 08:00:00,S009,Facility 9,9,3,21.555555555555557,49.375
2026-05-05 08:00:00,S010,Facility 10,5,0,22.34,49.28
2026-05-05 08:00:00,S011,Facility 11,6,3,20.783333333333335,30.900000000000002
2026-05-05 08:00:00,S012,Facility 12,8,1,23.4625,59.225
2026-05-05 08:00:00,S013,Facility 13,4,1,25.325,40.6
2026-05-05 08:00:00,S014,Facility 14,3,0,21.599999999999998,57.55
2026-05-05 09:00:00,S001,Facility 1,9,0,19.477777777777778,39.025
2026-05-05 09:00:00,S002,Facility 2,4,0,26.15,42.775
2026-05-05 09:00:00,S003,Facility 3,10,1,22.490000000000002,45.510000000000005
2026-05-05 09:00:00,S004,Facility 4,4,1,22.575,41.166666666666664
2026-05-05 09:00:00,S005,Facility 5,5,1,21.160000000000004,49.22
2026-05-05 09:00:00,S006,Facility 6,1,1,25.2,56.0
2026-05-05 09:00:00,S007,Facility 7,3,0,20.400000000000002,45.96666666666667
2026-05-05 09:00:00,S008,Facility 8,4,1,20.299999999999997,48.875
2026-05-05 09:00:00,S009,Facility 9,11,1,21.37272727272727,61.8
2026-05-05 09:00:00,S010,Facility 10,7,0,21.728571428571428,53.67142857142858
2026-05-05 09:00:00,S011,Facility 11,9,0,19.9,59.975
2026-05-05 09:00:00,S012,Facility 12,9,1,20.266666666666666,50.2875
2026-05-05 09:00:00,S013,Facility 13,8,3,21.1875,69.7625
2026-05-05 09:00:00,S014,Facility 14,1,1,24.8,28.1
2026-05-05 10:00:00,S001,Facility 1,11,2,20.327272727272728,36.06666666666667
2026-05-05 10:00:00,S002,Facility 2,8,2,23.125,29.525
2026-05-05 10:00:00,S003,Facility 3,4,0,24.575,48.95
2026-05-05 10:00:00,S004,Facility 4,2,0,23.75,88.30000000000001
2026-05-05 10:00:00,S005,Facility 5,4,0,14.575,60.75
2026-05-05 10:00:00,S006,Facility 6,4,0,21.025,34.4
2026-05-05 10:00:00,S007,Facility 7,9,2,19.744444444444444,65.63333333333334
2026-05-05 10:00:00,S008,Facility 8,7,0,21.342857142857145,45.29999999999999
2026-05-05 10:00:00,S009,Facility 9,9,2,20.666666666666668,44.611111111111114
2026-05-05 10:00:00,S010,Facility 10,7,1,19.771428571428572,34.542857142857144
2026-05-05 10:00:00,S011,Facility 11,7,1,18.385714285714283,47.27142857142858
2026-05-05 10:00:00,S012,Facility 12,5,0,18.240000000000002,48.24
2026-05-05 10:00:00,S013,Facility 13,7,1,20.542857142857144,31.766666666666666
2026-05-05 10:00:00,S014,Facility 14,4,1,20.525,36.95
2026-05-05 11:00:00,S001,Facility 1,8,0,19.5875,46.65
2026-05-05 11:00:00,S002,Facility 2,3,0,20.900000000000002,14.566666666666668
2026-05-05 11:00:00,S003,Facility 3,9,0,21.38888888888889,47.825
2026-05-05 11:00:00,S004,Facility 4,7,0,17.77142857142857,57.58571428571429
2026-05-05 11:00:00,S005,Facility 5,5,0,20.32,44.519999999999996
2026-05-05 11:00:00,S006,Facility 6,3,1,24.633333333333336,33.06666666666667
2026-05-05 11:00:00,S007,Facility 7,6,0,20.95,31.083333333333332
2026-05-05 11:00:00,S008,Facility 8,8,2,22.6875,41.887499999999996
2026-05-05 11:00:00,S009,Facility 9,2,0,18.4,41.1
2026-05-05 11:00:00,S010,Facility 10,7,2,24.214285714285715,60.4
2026-05-05 11:00:00,S011,Facility 11,7,0,20.385714285714283,47.92857142857143
2026-05-05 11:00:00,S012,Facility 12,9,1,21.299999999999997,53.333333333333336
2026-05-05 11:00:00,S013,Facility 13,3,0,21.233333333333334,39.86666666666667
2026-05-05 11:00:00,S014,Facility 14,8,0,22.9125,43.44285714285714
2026-05-05 12:00:00,S001,Facility 1,11,1,19.318181818181817,44.48888888888889
2026-05-05 12:00:00,S002,Facility 2,3,0,26.599999999999998,20.900000000000002
2026-05-05 12:00:00,S003,Facility 3,4,0,26.55,35.63333333333333
2026-05-05 12:00:00,S004,Facility 4,8,2,21.9875,43.81666666666666
2026-05-05 12:00:00,S005,Facility 5,4,1,24.275,53.5
2026-05-05 12:00:00,S006,Facility 6,7,0,18.87142857142857,42.199999999999996
2026-05-05 12:00:00,S007,Facility 7,5,1,17.5,70.6
2026-05-05 12:00:00,S008,Facility 8,8,0,19.6,45.885714285714286
2026-05-05 12:00:00,S009,Facility 9,4,0,16.6,14.6
2026-05-05 12:00:00,S010,Facility 10,13,1,23.23846153846154,67.97
2026-05-05 12:00:00,S011,Facility 11,4,0,21.35,58.849999999999994
2026-05-05 12:00:00,S012,Facility 12,7,0,22.057142857142857,39.266666666666666
2026-05-05 12:00:00,S013,Facility 13,7,1,21.842857142857145,36.333333333333336
2026-05-05 12:00:00,S014,Facility 14,3,0,19.233333333333334,36.93333333333334
2026-05-05 13:00:00,S001,Facility 1,8,0,18.7625,58.957142857142856
2026-05-05 13:00:00,S002,Facility 2,1,0,30.5,17.4
2026-05-05 13:00:00,S003,Facility 3,16,2,21.3625,51.79333333333333
2026-05-05 13:00:00,S004,Facility 4,14,1,19.907142857142855,43.94285714285714
2026-05-05 13:00:00,S005,Facility 5,5,0,19.98,48.2
2026-05-05 13:00:00,S006,Facility 6,4,1,16.6,58.800000000000004
2026-05-05 13:00:00,S007,Facility 7,6,1,25.0,54.48
2026-05-05 13:00:00,S008,Facility 8,6,1,18.766666666666666,46.93333333333333
2026-05-05 13:00:00,S009,Facility 9,12,3,21.650000000000002,49.5
2026-05-05 13:00:00,S010,Facility 10,7,2,22.857142857142858,42.4
2026-05-05 13:00:00,S011,Facility 11,6,2,23.016666666666666,59.199999999999996
2026-05-05 13:00:00,S012,Facility 12,6,1,22.2,56.61666666666667
2026-05-05 13:00:00,S013,Facility 13,8,1,23.55,41.9375
2026-05-05 13:00:00,S014,Facility 14,6,1,26.016666666666666,57.35
2026-05-05 14:00:00,S001,Facility 1,9,1,19.688888888888886,74.1375
2026-05-05 14:00:00,S002,Facility 2,8,0,23.525,68.97142857142858
2026-05-05 14:00:00,S003,Facility 3,8,1,17.925,63.800000000000004
2026-05-05 14:00:00,S004,Facility 4,9,2,19.51111111111111,53.300000000000004
2026-05-05 14:00:00,S005,Facility 5,4,0,17.975,64.925
2026-05-05 14:00:00,S006,Facility 6,2,0,22.35,45.449999999999996
2026-05-05 14:00:00,S007,Facility 7,3,0,24.400000000000002,39.2
2026-05-05 14:00:00,S008,Facility 8,8,0,21.8625,39.916666666666664
2026-05-05 14:00:00,S009,Facility 9,5,1,20.080000000000002,50.94
2026-05-05 14:00:00,S010,Facility 10,10,0,22.72,56.925000000000004
2026-05-05 14:00:00,S011,Facility 11,8,1,23.1,50.74285714285715
2026-05-05 14:00:00,S012,Facility 12,8,1,20.85,32.75714285714286
2026-05-05 14:00:00,S013,Facility 13,8,0,18.9625,40.260000000000005
2026-05-05 14:00:00,S014,Facility 14,6,0,23.616666666666664,60.46
2026-05-05 15:00:00,S001,Facility 1,10,3,21.81,57.55
2026-05-05 15:00:00,S002,Facility 2,8,3,21.5875,53.125
2026-05-05 15:00:00,S003,Facility 3,5,0,24.259999999999998,53.52
2026-05-05 15:00:00,S004,Facility 4,7,0,18.471428571428568,67.31666666666666
2026-05-05 15:00:00,S005,Facility 5,3,0,22.566666666666666,97.7
2026-05-05 15:00:00,S006,Facility 6,3,0,22.03333333333333,66.76666666666667
2026-05-05 15:00:00,S007,Facility 7,3,1,23.866666666666664,42.05
2026-05-05 15:00:00,S008,Facility 8,7,0,22.842857142857145,58.160000000000004
2026-05-05 15:00:00,S009,Facility 9,8,2,22.375,56.4125
2026-05-05 15:00:00,S010,Facility 10,17,3,22.605882352941176,54.88666666666666
2026-05-05 15:00:00,S011,Facility 11,6,0,21.133333333333333,51.06666666666666
2026-05-05 15:00:00,S012,Facility 12,6,0,22.683333333333334,70.16
2026-05-05 15:00:00,S013,Facility 13,10,1,17.75,52.72222222222222
2026-05-05 15:00:00,S014,Facility 14,3,1,17.7,65.86666666666666
2026-05-05 16:00:00,S001,Facility 1,10,0,19.14,46.459999999999994
2026-05-05 16:00:00,S002,Facility 2,6,0,25.116666666666664,57.0
2026-05-05 16:00:00,S003,Facility 3,9,0,23.477777777777778,54.55714285714286
2026-05-05 16:00:00,S004,Facility 4,5,1,21.24,52.56
2026-05-05 16:00:00,S005,Facility 5,2,0,18.5,51.55
2026-05-05 16:00:00,S006,Facility 6,6,1,18.85,64.93333333333334
2026-05-05 16:00:00,S007,Facility 7,4,1,21.375,47.675000000000004
2026-05-05 16:00:00,S008,Facility 8,5,0,19.8,71.14
2026-05-05 16:00:00,S009,Facility 9,6,1,17.8,86.5
2026-05-05 16:00:00,S010,Facility 10,13,0,21.976923076923075,51.66923076923077
2026-05-05 16:00:00,S011,Facility 11,9,2,19.62222222222222,52.56666666666667
2026-05-05 16:00:00,S012,Facility 12,9,0,21.788888888888888,55.1125
2026-05-05 16:00:00,S013,Facility 13,6,0,22.55,61.28333333333333
2026-05-05 16:00:00,S014,Facility 14,8,2,21.400000000000002,46.42857142857143
2026-05-05 17:00:00,S001,Facility 1,7,0,21.585714285714285,46.120000000000005
2026-05-05 17:00:00,S002,Facility 2,5,0,25.619999999999997,69.375
2026-05-05 17:00:00,S003,Facility 3,8,0,20.6625,40.92857142857143
2026-05-05 17:00:00,S004,Facility 4,2,0,24.65,63.45
2026-05-05 17:00:00,S005,Facility 5,3,1,19.933333333333334,38.699999999999996
2026-05-05 17:00:00,S006,Facility 6,7,1,22.62857142857143,45.142857142857146
2026-05-05 17:00:00,S007,Facility 7,5,1,23.759999999999998,31.639999999999997
2026-05-05 17:00:00,S008,Facility 8,6,2,23.650000000000002,49.4
2026-05-05 17:00:00,S009,Facility 9,5,0,21.4,46.92
2026-05-05 17:00:00,S010,Facility 10,11,4,21.227272727272727,67.5
2026-05-05 17:00:00,S011,Facility 11,1,1,27.0,11.3
2026-05-05 17:00:00,S012,Facility 12,10,3,20.28,46.98
2026-05-05 17:00:00,S013,Facility 13,8,2,23.4375,35.875
2026-05-05 17:00:00,S014,Facility 14,4,0,17.9,75.89999999999999
2026-05-05 18:00:00,S001,Facility 1,8,1,22.3625,41.375
2026-05-05 18:00:00,S002,Facility 2,5,0,20.64,43.36
2026-05-05 18:00:00,S003,Facility 3,17,1,21.758823529411764,48.641176470588235
2026-05-05 18:00:00,S004,Facility 4,1,0,26.9,44.9
2026-05-05 18:00:00,S005,Facility 5,4,2,17.9,58.4
2026-05-05 18:00:00,S006,Facility 6,5,0,19.64,62.63333333333333
2026-05-05 18:00:00,S007,Facility 7,5,0,23.16,41.58
2026-05-05 18:00:00,S008,Facility 8,6,0,21.8,19.966666666666665
2026-05-05 18:00:00,S009,Facility 9,6,0,19.599999999999998,63.3
2026-05-05 18:00:00,S010,Facility 10,12,1,23.325,53.50909090909091
2026-05-05 18:00:00,S011,Facility 11,7,2,23.842857142857145,69.7
2026-05-05 18:00:00,S012,Facility 12,3,1,19.099999999999998,45.13333333333333
2026-05-05 18:00:00,S013,Facility 13,11,2,22.845454545454547,49.24444444444444
2026-05-05 18:00:00,S014,Facility 14,5,0,22.82,57.050000000000004
2026-05-05 19:00:00,S001,Facility 1,13,2,22.63076923076923,32.22
2026-05-05 19:00:00,S002,Facility 2,2,0,21.950000000000003,25.200000000000003
2026-05-05 19:00:00,S003,Facility 3,7,0,17.8,48.083333333333336
2026-05-05 19:00:00,S004,Facility 4,2,1,20.3,50.1
2026-05-05 19:00:00,S005,Facility 5,2,0,23.1,53.8
2026-05-05 19:00:00,S006,Facility 6,4,0,16.674999999999997,61.9
2026-05-05 19:00:00,S008,Facility 8,8,3,22.475,47.028571428571425
2026-05-05 19:00:00,S009,Facility 9,10,0,21.880000000000003,70.22222222222223
2026-05-05 19:00:00,S010,Facility 10,10,0,23.68,50.78
2026-05-05 19:00:00,S011,Facility 11,3,1,19.566666666666666,57.333333333333336
2026-05-05 19:00:00,S012,Facility 12,11,2,18.490909090909092,53.5
2026-05-05 19:00:00,S013,Facility 13,8,2,20.825,51.525
2026-05-05 19:00:00,S014,Facility 14,7,0,23.099999999999998,55.85
2026-05-05 20:00:00,S001,Facility 1,10,0,24.669999999999998,55.17777777777778
2026-05-05 20:00:00,S002,Facility 2,5,1,19.86,66.4
2026-05-05 20:00:00,S003,Facility 3,8,0,21.7125,25.0125
2026-05-05 20:00:00,S004,Facility 4,5,2,23.66,27.740000000000002
2026-05-05 20:00:00,S005,Facility 5,5,1,19.4,58.325
2026-05-05 20:00:00,S006,Facility 6,4,0,20.65,54.8
